#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_x [],q_RS_y [],q_RS_z [],q_RS_w []
1.40371527192534E+018,0.786703694330102,2.17678765735379,1.06197463124921,-0.00930430327021887,0.0224154150428862,0.113380391557276,0.993255186706533
1.40371527193535E+018,0.786610062078686,2.17670959662966,1.0619896210589,-0.0085151631772726,0.0221262229329253,0.114291833438808,0.993164286039315
1.40371527194525E+018,0.786684858450472,2.17653418570566,1.0619086778044,-0.00861994521680644,0.0223813712027646,0.113595332185594,0.993237570409611
1.40371527195544E+018,0.786732845891235,2.17659376884942,1.06189850521718,-0.00868822819330565,0.0223611166235161,0.113577425201965,0.99323947950064
1.40371527196537E+018,0.786686156255538,2.17676566283131,1.06199529581161,-0.0091127333128118,0.0223633620193059,0.113390826374488,0.993256944916507
1.40371527197525E+018,0.786704091750987,2.17656793127136,1.0619082936248,-0.00871975954906165,0.0224572488651396,0.113487714506385,0.99324728865622
1.4037152719853E+018,0.786667667323675,2.17672728417339,1.061928312327,-0.00904029426093953,0.0223413816416263,0.113431362993529,0.993253473004474
1.40371527199533E+018,0.786672115406207,2.17677683341696,1.06196186821624,-0.00909781055091122,0.0223044433396218,0.113529156178237,0.993242604980247
1.40371527200525E+018,0.786733472752974,2.17664543751874,1.06195775939949,-0.00889669276489701,0.0224547588883132,0.113609672968735,0.993231833394929
1.40371527201525E+018,0.786725873646384,2.17674944876139,1.0619579012166,-0.00907129570385057,0.0223364801812733,0.113451395106804,0.993251012682939
1.40371527202542E+018,0.786640746372632,2.17673767867807,1.0619801491252,-0.008960730681038,0.022399353770131,0.11335551574181,0.993261547281103
1.40371527203572E+018,0.786720070904224,2.1767339457399,1.06193441378336,-0.00894402244918498,0.0224186543260606,0.113433867270689,0.993252317468554
1.40371527204525E+018,0.786592183911772,2.17691056426635,1.06202054960913,-0.00910535866933772,0.0220460496446628,0.114071354606321,0.993186181033972
1.40371527205524E+018,0.786680433011274,2.17669287860924,1.06195030514561,-0.0087383861514297,0.0222386490398758,0.113373414208039,0.993265096561417
1.40371527206513E+018,0.78666850360467,2.17669222832449,1.0619193944072,-0.00889280880488728,0.022377268253113,0.113385370382587,0.993259247930917
1.40371527207525E+018,0.786665698199836,2.17675865496057,1.06199707549308,-0.00924262664714935,0.0223503341230986,0.113218451720279,0.993275701206523
1.40371527208522E+018,0.78663920480517,2.1766742823482,1.06195009765203,-0.0086918887461153,0.0223639419785568,0.113290173017083,0.993272189214499
1.40371527209533E+018,0.786717071332023,2.17664227971826,1.0619312653914,-0.00892376764585775,0.0224464069754123,0.113515710211144,0.993242522609738
1.40371527210534E+018,0.786659228367622,2.17673478987293,1.06196377575788,-0.00900725051360413,0.0222410723250285,0.113483067535822,0.993250118309924
1.40371527211535E+018,0.786656443352118,2.17673717608026,1.06198430075669,-0.00903435203288166,0.0223314828516217,0.113474369048496,0.993248837364555
1.4037152721254E+018,0.786698131248535,2.17678588235248,1.06201341635318,-0.00932340156903689,0.0223659590492249,0.113404339570356,0.993253388529635
1.4037152721353E+018,0.786713337620139,2.17680227051177,1.06198383950858,-0.00916855558079847,0.0225425146382874,0.113340725280631,0.99325809969776
1.40371527214525E+018,0.786690750208587,2.1767907661641,1.06198477383894,-0.00914872348564203,0.0223346648943215,0.113337292783055,0.993263369739995
1.40371527215523E+018,0.786670404208126,2.17668929239424,1.06191512235128,-0.00888941471461241,0.0224632254404065,0.11324654600619,0.993273175730883
1.40371527216537E+018,0.786619854133734,2.17704907163204,1.06203341125136,-0.00950886020012174,0.0221505420308842,0.11416029236008,0.993169855922789
1.40371527217526E+018,0.786696924985195,2.17681458105942,1.0619903263636,-0.00920027620975153,0.0223800316592823,0.11344944007714,0.993249069290668
1.40371527218531E+018,0.786708626181737,2.17674739217255,1.06196747816867,-0.00896873677671949,0.0223835153027214,0.113435721605204,0.993252675338571
1.40371527219533E+018,0.786742268540552,2.17677038867388,1.0620265781118,-0.00944170473860999,0.0224868358891336,0.113596530757657,0.993227579471668
1.40371527220535E+018,0.786631378594477,2.17667445591362,1.0619581738765,-0.00907154048861026,0.022354552090481,0.11334939170212,0.993262249637404
1.40371527221524E+018,0.786722749542798,2.17668226502051,1.06208619082258,-0.00954127174418672,0.0224219944811676,0.113710362439038,0.993215068235965
1.40371527222537E+018,0.78672879781163,2.17677200395982,1.06199420386253,-0.00899759974739237,0.0224362126731726,0.113359038873511,0.993259979997857
1.40371527223529E+018,0.786671050054262,2.17673068755892,1.06195445460366,-0.00897795586975901,0.022282957144631,0.113453154190145,0.993252862031416
1.40371527224515E+018,0.786711609483648,2.17674259745583,1.06196487803428,-0.00897792869947964,0.0222626231370771,0.113358424586631,0.993264134046207
1.40371527225536E+018,0.786634777345985,2.17676932383501,1.06197615674398,-0.00928249133679738,0.0223143324012595,0.11341503786223,0.993253711350115
1.4037152722653E+018,0.786686173017718,2.17662506146061,1.06197718361812,-0.00895138077093485,0.0223011258477911,0.113635559029888,0.993231842165856
1.40371527227534E+018,0.786725385393132,2.17677209459915,1.06199549091978,-0.00933131555608242,0.022566665880368,0.113572015955167,0.993229615614091
1.40371527228536E+018,0.786673859847881,2.1767357228325,1.0619799790896,-0.00897796152100842,0.0223282771014605,0.113426463287641,0.993254892600416
1.40371527229525E+018,0.786696899704349,2.17681190732638,1.06204706679627,-0.0094947747594475,0.0224918996459997,0.11349068914366,0.993239058424647
1.40371527230524E+018,0.786687424305772,2.17675458542135,1.06191721763414,-0.00911501924925926,0.0223672741918923,0.113460785405984,0.993248846787333
1.40371527231525E+018,0.786633422371515,2.1769333655526,1.06202898509837,-0.00911698060549967,0.0220209871911353,0.11416562227438,0.993175798878764
1.40371527232526E+018,0.786634228357624,2.17673864344579,1.06195673354867,-0.0093298698256372,0.022353573150277,0.113415636179369,0.993252316768746
1.40371527233521E+018,0.786758820385355,2.17683077908407,1.06207437830506,-0.0094158436491996,0.0226160481834408,0.113497235537612,0.993236242682605
1.40371527234532E+018,0.786669167738659,2.17673043922685,1.0619486917851,-0.00889120721443589,0.0222946699961418,0.113336776356783,0.993266665729342
1.40371527235521E+018,0.786661285244884,2.17679774771842,1.06196287650376,-0.00926710182293502,0.0223581290259844,0.113447635288153,0.993249147463911
1.40371527236537E+018,0.786686082155289,2.17668043108378,1.06191325783012,-0.00865014075026923,0.0223377739735588,0.113399588213648,0.993260656782439
1.40371527237523E+018,0.786705633902108,2.17675213958525,1.06194561923798,-0.00903597857285929,0.0225172236224219,0.113375328453847,0.993255939136309
1.40371527238539E+018,0.786728445733462,2.17678466929523,1.06199705278537,-0.0090212550367478,0.0223225363000475,0.113366927055268,0.993261426403311
1.40371527239539E+018,0.786592007816429,2.17696018115929,1.06205726094153,-0.00913679471746998,0.0220160881679737,0.114140192668672,0.993178648210698
1.4037152724054E+018,0.786691078087716,2.17678391439324,1.06201736217877,-0.00953585101856216,0.0223289004011318,0.113362174453267,0.993257018679181
1.4037152724153E+018,0.786660999970454,2.17697749397202,1.06203662339257,-0.0092051332067002,0.0220827606615227,0.11409680350931,0.993181522498869
1.40371527242541E+018,0.786685055416495,2.17672296480623,1.06191843697604,-0.00889106780502505,0.0224620545131418,0.113367148969414,0.993259429633005
1.40371527243531E+018,0.786701561347952,2.17674725657743,1.06193275437452,-0.00897563138197022,0.0223449967657367,0.113428179434297,0.993254341682459
1.40371527244523E+018,0.786698827326542,2.17672159772388,1.06194363833165,-0.00885704308831955,0.0223912525595731,0.113303971961513,0.99326854099699
1.40371527245526E+018,0.786700281481652,2.17678707655886,1.06197767129865,-0.00938538685087357,0.0223957243041487,0.113394206076612,0.993253290996213
1.40371527246534E+018,0.786639721418517,2.17678615773662,1.06197312924512,-0.00914364969047924,0.0223339244409001,0.113530654985168,0.993241350260874
1.40371527247527E+018,0.786742686490196,2.17682563140528,1.06205092187593,-0.00957176662451853,0.0226579573208969,0.113429160246812,0.993241573767144
1.40371527248536E+018,0.786797679687886,2.17661312751642,1.06199140920752,-0.00927587197245916,0.022648185040702,0.113566415941869,0.99322891977813
1.40371527249532E+018,0.78670256159596,2.1768039850368,1.06198261310438,-0.00930907687918932,0.0223853696807271,0.113438510591762,0.993249183551961
1.40371527250527E+018,0.786611354670638,2.17693893989427,1.06201526756938,-0.00908799456931636,0.0221407112274961,0.114060872546926,0.993185438181049
1.40371527251521E+018,0.78673148420584,2.17664221301641,1.06194666272505,-0.00881656104185306,0.0224343374012334,0.113571356083163,0.9932373914801
1.4037152725254E+018,0.786693631404049,2.17663139188491,1.06196799971558,-0.00908222083111718,0.0223251886864073,0.113583685790116,0.993236047240143
1.40371527253534E+018,0.786735130262049,2.17678915068539,1.06199762623628,-0.00932397664115469,0.0224128957081795,0.113618247298627,0.993227878911158
1.40371527254522E+018,0.786658656142458,2.17675901474562,1.06195241061055,-0.00895836063513312,0.0224190522818323,0.113362542732827,0.993260322259308
1.40371527255526E+018,0.786622197918516,2.17699658461476,1.06205888249806,-0.00910318202127657,0.0221030869449019,0.114128839543399,0.99317832920834
1.40371527256524E+018,0.786643959888142,2.17674196693358,1.06191228937023,-0.00900602249214683,0.022381407662222,0.113488116320937,0.993246400247116
1.40371527257524E+018,0.78658672696643,2.17697040035435,1.06205035010657,-0.0090475658574388,0.0221766404307697,0.114133070867799,0.993176711519932
1.40371527258525E+018,0.786606276116459,2.17699436450601,1.06205942274324,-0.00927881633128827,0.0220160741044363,0.114097105320777,0.99318228266816
1.40371527259538E+018,0.786551102969773,2.17697328677301,1.06203773407575,-0.00923755111792533,0.0220562873766252,0.114101755234746,0.99318124090664
1.40371527260527E+018,0.786734838887537,2.17662106120876,1.06196030421703,-0.00893214822063633,0.0224530585714756,0.113585849231791,0.993234278377082
1.40371527261533E+018,0.786580714172923,2.17698525165344,1.06211351639906,-0.0094029898730354,0.0221019144510446,0.114072552460824,0.993182028600054
1.40371527262534E+018,0.786661438464035,2.17707732326718,1.0621606641387,-0.00988622479378046,0.0223093160950806,0.114156225123743,0.993163084916165
1.40371527263526E+018,0.786672077736819,2.17676094935082,1.06196692337931,-0.00906206529616091,0.022301726743457,0.113357234302266,0.993262628607444
1.40371527264523E+018,0.786561118909521,2.17696997746314,1.06202040420907,-0.00919492674680014,0.022106291965419,0.114160161372934,0.993173812951674
1.40371527265524E+018,0.786696488212852,2.17673382262952,1.06196058294698,-0.00877307238475528,0.0223474151991758,0.113434182819739,0.993255411464174
1.40371527266521E+018,0.786703465114179,2.17679072001403,1.06194718236211,-0.0092142584550513,0.0224370544765182,0.113418525016611,0.993251183845556
1.40371527267528E+018,0.786781322016514,2.17686235163409,1.06207195744073,-0.00959602741386829,0.0225566045977596,0.113538626075688,0.993231139380828
1.40371527268534E+018,0.786669364928628,2.17671935710007,1.06195246285309,-0.00879158170331447,0.0223573654460315,0.11343239459667,0.993255228104807
1.4037152726953E+018,0.786612588424687,2.17698934503599,1.06202649355345,-0.00947371074232205,0.0221437512176308,0.114277986902583,0.993156807758108
1.40371527270533E+018,0.786653084497306,2.1767018197088,1.06190593033724,-0.00888453963458074,0.0223403881134231,0.113379991849928,0.99326076609445
1.40371527271529E+018,0.786700023850604,2.17678584995836,1.06206123101479,-0.00940821195596208,0.0225241065663116,0.113557101038461,0.99323156160833
1.4037152727256E+018,0.786641057270283,2.17672245831903,1.06196094392209,-0.00902476105463126,0.0223108044669358,0.113455735697788,0.993251517859006
1.40371527273531E+018,0.786627415273464,2.17670321456879,1.06195040259277,-0.00898770759102088,0.0222142210365697,0.113458672768022,0.993253683139265
1.40371527274524E+018,0.786636103822314,2.17674558546282,1.06198430209141,-0.00897619882615372,0.0222487546306694,0.113475453192825,0.993251097303547
1.40371527275537E+018,0.786709219991854,2.17675024476399,1.06197014034187,-0.00908750840107575,0.0223660333874215,0.113473532475973,0.993247670608392
1.40371527276523E+018,0.786669351434479,2.17675363056785,1.06192956460758,-0.00912015401672775,0.0224650441472329,0.1134461692733,0.99324826265108
1.40371527277523E+018,0.786664485391366,2.17698982608029,1.06204533798153,-0.00923779691322849,0.0222006996257231,0.114147750169308,0.993172735819708
1.4037152727853E+018,0.786667232873941,2.17669232317814,1.0619266196161,-0.00892358789206164,0.022431739699184,0.113232635174594,0.993275166791468
1.40371527279568E+018,0.786609332229999,2.17695384973907,1.06203880953924,-0.00900724412727465,0.0220197281128735,0.114014832772042,0.993194149718488
1.40371527280526E+018,0.786711556449335,2.17677171535364,1.06199072326396,-0.00898211390909832,0.0223953214287814,0.113445965732723,0.99325111833151
1.4037152728153E+018,0.786725464479944,2.17681024626833,1.06201219172105,-0.00945629910348897,0.0226037053674634,0.113534787519779,0.993231847522906
1.40371527282526E+018,0.786731590995144,2.17680924721766,1.06200801916187,-0.00932340681517789,0.0224467243967705,0.113444011718088,0.993247036166995
1.40371527283523E+018,0.786726478136337,2.17681415746341,1.06201308260355,-0.00947275244811329,0.0224381757660673,0.113551736680268,0.993233506445611
1.40371527284524E+018,0.786564252870961,2.17696151539784,1.06203178934549,-0.0091748252011136,0.0220019560664892,0.114085756562055,0.993184865300232
1.40371527285541E+018,0.786660152636315,2.17678914515333,1.06199224058098,-0.00924742937764012,0.0223647685096139,0.113447745244859,0.993249168778044
1.40371527286528E+018,0.786559193391449,2.17691199752964,1.06198510386918,-0.00912852556177193,0.0221422129370276,0.113977204971999,0.993194638111831
1.40371527287878E+018,0.786688434341775,2.17673733333353,1.06200295892977,-0.00915785920839388,0.0225314369786447,0.11353578045374,0.993236172578887
1.40371527288537E+018,0.786687756207165,2.17680687907244,1.06200362133489,-0.00923193387903544,0.0223272439483989,0.113416117460979,0.993253769121768
1.40371527289528E+018,0.786656366480607,2.17696123164831,1.06203017307067,-0.00918324886831513,0.0221656449495881,0.114199049309361,0.993168127388827
1.40371527290531E+018,0.78666738242364,2.17680070267962,1.06196350343386,-0.00914770932389664,0.0223169946967413,0.113456521337871,0.993250164323037
1.40371527291519E+018,0.786711410544489,2.17683137831081,1.06198647355791,-0.0095671139214768,0.0225162763058496,0.113487841731859,0.993238137312285
1.40371527292535E+018,0.786651286831092,2.17700264514898,1.0620897243668,-0.00935713281057621,0.022069017725064,0.114142168566343,0.993175194956655
1.40371527293534E+018,0.786719482676789,2.17676699562403,1.06198343813802,-0.00931881016831697,0.0224205475412219,0.113467419824798,0.993244996696838
1.40371527294526E+018,0.786735839992416,2.17680047462577,1.06199804160597,-0.00932298589264681,0.0226719112107148,0.113347289970127,0.993252967895151
1.40371527295542E+018,0.786690004223166,2.17678604176906,1.06204809401327,-0.0094674003970909,0.0224697840748803,0.113546535174995,0.99323343755791
1.40371527296547E+018,0.786777929289557,2.17692342432928,1.06208216136847,-0.00982351873386887,0.0226766013127625,0.113513861692233,0.993229013589667
1.4037152729753E+018,0.786730855821382,2.17704863084498,1.06211865876195,-0.0096235964220341,0.0223407669333918,0.114223531175003,0.993157218898723
1.40371527298542E+018,0.786715486709439,2.17683209172113,1.06209191917386,-0.00961138561302549,0.0225695727272454,0.113523178249453,0.993232462041817
1.40371527299514E+018,0.786741397578428,2.17685445486679,1.06207530738484,-0.00969477590771937,0.0225280679278268,0.113556558611218,0.993228778012355
1.40371527300532E+018,0.786757121891571,2.17683210062548,1.06202937541859,-0.00967102811374264,0.0226707639501042,0.113559608720324,0.993225413964236
1.40371527301529E+018,0.786753350090761,2.17691002243414,1.06209371180091,-0.0098782853768075,0.0226378802616988,0.113513968195496,0.993229341531845
1.40371527302535E+018,0.78675223520413,2.1768622528494,1.0621252985752,-0.0100219361273551,0.0226401976170747,0.113566802078274,0.993221809926581
1.40371527303528E+018,0.786739021665629,2.17676227132883,1.06198927998844,-0.00923595326733641,0.0225063473982802,0.113494737817749,0.993240708983332
1.40371527304553E+018,0.786724657999906,2.17688288875703,1.06208292589964,-0.00988958897388162,0.0226833359373882,0.113539800436889,0.993225239317563
1.40371527305532E+018,0.786691362873026,2.1770112345234,1.06209289498016,-0.00961014430532941,0.0222845705224901,0.114310199965641,0.993148640046833
1.40371527306522E+018,0.786712663404539,2.17678685430374,1.06199381764401,-0.00934433730759104,0.0225194231343686,0.113446889834982,0.993244865140891
1.40371527307528E+018,0.786597874379625,2.17700011492936,1.06209023256721,-0.00954608521272744,0.0222486594984445,0.113990614107957,0.9931867947687
1.40371527308521E+018,0.786608557547392,2.17690709722881,1.06198872827849,-0.00909342780873058,0.0220749138145899,0.114294581029326,0.993159985348834
1.40371527309521E+018,0.786688042924011,2.17683070140825,1.06202306786166,-0.00941718135881308,0.0223650021960649,0.113361957930011,0.993257363358712
1.40371527310544E+018,0.786662477773967,2.17698008336457,1.06208275808319,-0.00943944768225078,0.0221335006059223,0.114334600925293,0.99315084655335
1.40371527311537E+018,0.786639300833571,2.17700505689582,1.0620653503538,-0.00968853937716001,0.0223145392518568,0.114290604016378,0.993149460744095
1.40371527312527E+018,0.786728983548203,2.17679443804942,1.0619661064307,-0.00918446539681605,0.0224401898269311,0.113451455071794,0.993247628146173
1.40371527313531E+018,0.786618756413925,2.17670506029361,1.06190475439306,-0.00885563821923431,0.0222492006047702,0.113538204170001,0.993244998446018
1.40371527314532E+018,0.78670994196735,2.17666786059611,1.06204526626666,-0.00939720101398581,0.0224691521556094,0.113619591610578,0.993225763971493
1.40371527315539E+018,0.786689756919127,2.17675877507277,1.06194833775143,-0.00911661926973196,0.0224850164928458,0.113411515676072,0.993251800601672
1.40371527316519E+018,0.786768946408258,2.17682855167315,1.06202031476225,-0.0093233925050719,0.0225430295943219,0.113531141339724,0.993234899766921
1.40371527317538E+018,0.786692006638656,2.17676379123137,1.06194185421924,-0.00913529037483359,0.0223709133821534,0.113420240376506,0.993253209296175
1.40371527318529E+018,0.786741608089991,2.17678468930154,1.06202411338507,-0.00918782214631311,0.0223786569496899,0.113459514988785,0.993248064732998
1.40371527319527E+018,0.786730638058082,2.17680501453781,1.06205945348607,-0.00961612096376492,0.0224643503000893,0.113507024023751,0.99323664787425
1.40371527320545E+018,0.786728297149601,2.1768333243548,1.06203282890458,-0.00955324931442203,0.0224545564558757,0.113607706004073,0.993225964953796
1.40371527321531E+018,0.786722980252295,2.17674884179476,1.06198150554911,-0.00918815867663189,0.0224818467733601,0.113390354945657,0.993253629095353
1.40371527322531E+018,0.786652009792837,2.17665964194256,1.06190367074132,-0.00876275401657882,0.0222615447461668,0.113508810171727,0.99324890525032
1.40371527323527E+018,0.786657056026676,2.17706880583328,1.06210394290563,-0.00957936295059967,0.0221896055948606,0.114147843719478,0.993169737246962
1.40371527324553E+018,0.786705169156812,2.17675361669174,1.06194306969022,-0.00895590712337207,0.0223946947653146,0.113454888228099,0.993250349967779
1.4037152732554E+018,0.78674011327259,2.17678818787362,1.06200399940057,-0.00938191045405321,0.0226400267051086,0.113469100771694,0.993239232067022
1.40371527326523E+018,0.786659421638228,2.17669261095274,1.06193481479639,-0.00887667165600207,0.0223887592771282,0.11327933648957,0.993271231881214
1.40371527327529E+018,0.786720542562343,2.17683285756451,1.06198343023232,-0.00933909292622861,0.0224032679156966,0.113398906051156,0.993253020653053
1.40371527328537E+018,0.786753634950857,2.17677652529223,1.06203146359122,-0.00929596699691241,0.0225748461768002,0.113479640272308,0.993240319641402
1.40371527329528E+018,0.7866973440135,2.17671936444388,1.06193816202745,-0.00892261458572507,0.0223102131120891,0.113487875816892,0.993248782220455
1.40371527330532E+018,0.786720974556581,2.17702022811244,1.06211678053882,-0.00955833625918803,0.0223440090763722,0.11414229559738,0.99316711575752
1.40371527331525E+018,0.786721632417409,2.1767309297387,1.06194231369681,-0.0089843997078697,0.0224405804015,0.113454093126883,0.993249147830437
1.40371527332544E+018,0.786600269385376,2.17694110071756,1.06202197950239,-0.00911583320906973,0.022121763281885,0.114049727958327,0.993186885096071
1.40371527333531E+018,0.786693964271768,2.17703656908962,1.06209494169147,-0.00961731907005393,0.0222848637118136,0.114267810862539,0.993153442033976
1.4037152733453E+018,0.786653386575955,2.17695512778934,1.06201753616596,-0.00910085006112031,0.0221434318115499,0.114160804602013,0.993173778171974
1.40371527335531E+018,0.786686271399159,2.17684881828021,1.06203892214462,-0.00964693591971095,0.0225697407076221,0.113510175619924,0.993233599644356
1.40371527336527E+018,0.78668418703196,2.17693842250432,1.06202044095207,-0.00893821746444805,0.0221509744506711,0.114133718523987,0.99317819996984
1.40371527337532E+018,0.786791284296363,2.17683584866019,1.06205248456701,-0.00958092689160585,0.0226772312005685,0.113501209890337,0.993232814791378
1.4037152733853E+018,0.786721303243139,2.17675685100471,1.06197321206479,-0.00909748316347597,0.0224277327698887,0.113372844240615,0.993257685996784
1.4037152733952E+018,0.786677942250473,2.17677981426431,1.0619796268581,-0.00912189421766267,0.0222699671270762,0.113437634103112,0.993253614531117
1.40371527340523E+018,0.786608914274585,2.17691029525769,1.06197446077503,-0.00914245784829818,0.022249891257897,0.113915490233685,0.99319918389431
1.40371527341527E+018,0.786657906771593,2.1766997916421,1.06191139059194,-0.00892525383907147,0.0223985156586311,0.113322779778229,0.993265621031722
1.40371527342529E+018,0.786633235284943,2.17693717734179,1.06199356934996,-0.00906197210037137,0.022293386097626,0.113974263981156,0.993192203326178
1.40371527343527E+018,0.786699179322213,2.17671622898971,1.06192085275239,-0.00905590674672109,0.0225374985134778,0.113379943296387,0.993254771028993
1.40371527344521E+018,0.786630413066071,2.17693995387495,1.06202982079533,-0.00913824115253136,0.022104463123779,0.114045292557507,0.993187573675849
1.40371527345536E+018,0.786744064275064,2.17677447530457,1.06198572263617,-0.00938559132862475,0.0226853585116767,0.113375831226559,0.993248813781469
1.40371527346529E+018,0.786715341648706,2.1767394615694,1.06194038647654,-0.0090119615582743,0.0223854633170772,0.113333870251474,0.99326386697331
1.40371527347532E+018,0.786724091624704,2.17695863742772,1.06210266259473,-0.00938716839068068,0.0222147004765124,0.11415804265429,0.993169839176404
1.40371527348539E+018,0.786649561860552,2.17674984353408,1.06199463444315,-0.00921459191760127,0.0222777116760621,0.113340237330091,0.993263703887457
1.40371527349532E+018,0.786613483284995,2.17698662790089,1.06202159598308,-0.0094341040849235,0.0222488466694698,0.113962841202118,0.993191047748183
1.40371527350549E+018,0.786603965468768,2.17691634908157,1.0620308754371,-0.00917704179614075,0.0219404026339094,0.114059235277721,0.993189252601937
1.40371527351533E+018,0.786784596759847,2.17683418577831,1.06205053065043,-0.00952784828557365,0.0226148352889877,0.11346073375703,0.993239372571998
1.40371527352532E+018,0.786668599449077,2.17674958215739,1.06192763711228,-0.00910430312428176,0.0224622243232537,0.113445561538728,0.993248541257542
1.40371527353526E+018,0.786627671249379,2.17695009032316,1.062021154107,-0.00915842487593747,0.0220533228155813,0.114138743258576,0.993177789468701
1.40371527354533E+018,0.786700118431592,2.17671694352986,1.06188630841694,-0.00893764646732496,0.022465828338913,0.113448021764969,0.993249692368584
1.4037152735554E+018,0.78668250547391,2.17703962634561,1.06210902737601,-0.00972854521577273,0.0223157338845813,0.11431653288185,0.993146058613259
1.40371527356532E+018,0.786685590610304,2.17673298683572,1.06194043024053,-0.00901520779020662,0.0224575816496741,0.113184934526025,0.99327919219688
1.40371527357531E+018,0.786736593560204,2.17677607101591,1.06202458759591,-0.00951060415487985,0.0226961818112184,0.113352859423228,0.993249999245094
1.40371527358532E+018,0.78664605567436,2.17699077562318,1.06205664963438,-0.0094331164673331,0.0221928014434999,0.114369057504789,0.993145615991567
1.40371527359529E+018,0.786665453092071,2.17673849296443,1.0619400301065,-0.00924957382230828,0.022275638371357,0.113611949225357,0.99323238283519
1.40371527360533E+018,0.786747496669869,2.17679626481496,1.06207494604614,-0.00972934558292097,0.0225874359931753,0.113209041137879,0.993266762040503
1.40371527361543E+018,0.786705651312674,2.17678682430627,1.06212305989819,-0.00980769840097454,0.0219031845308006,0.112981577529335,0.99330721466144
1.40371527362528E+018,0.786645414295746,2.17657357569176,1.06194910870868,-0.00903487620527602,0.0222978496075114,0.113451276122235,0.993252226204942
1.40371527363537E+018,0.786590911724345,2.17693564772552,1.06206261744739,-0.00924711552003672,0.0221704782518094,0.114388809973688,0.993145588975478
1.40371527364526E+018,0.786598380106344,2.17699601081254,1.06207067119049,-0.00932974222842803,0.0220956488310948,0.114369295777486,0.993148731256324
1.40371527365536E+018,0.786609069436967,2.17677040818975,1.06192361101118,-0.00916834069950208,0.0222792132562684,0.113531592217856,0.993242244245571
1.40371527366527E+018,0.786664101748898,2.17667305277278,1.0619467908548,-0.0089712637688483,0.022289438549282,0.113275361184497,0.993273069152723
1.40371527367531E+018,0.786757156956535,2.17682651530681,1.06203726886566,-0.00977289190949268,0.0227077954773963,0.113224424143422,0.993261836770986
